TI,code,age,gender,edu,manage,conhour,contype,lmx,infshare,voice,paysatis,fair,proact,caropp
3.333333333,DWgroen,-16.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,0.195323246,-0.324793673,-2.017881706,-1.436898212,-1.036451169,-0.49170392,-0.738927098,-0.292755617
2,DWgroen,-22.3610729,0.570151307,-2.920220083,-0.237276479,-31.56189821,0.195323246,-0.074793673,-2.017881706,0.313101788,0.296882164,-0.11670392,-0.138927098,-1.62608895
2,DWgroen,-20.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,-0.804676754,-0.074793673,0.482118294,1.813101788,0.630215497,0.63329608,-0.538927098,-0.292755617
1,DWgroen,-23.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,-0.804676754,-0.408127006,-0.517881706,-1.186898212,-0.369784503,-0.36670392,-2.538927098,-0.62608895
3,DWpaars,6.638927098,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,-0.074793673,-1.517881706,-1.686898212,0.296882164,-0.42920392,0.061072902,-2.292755617
1,DWpaars,18.6389271,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,-0.741460339,-0.017881706,-1.686898212,0.630215497,-0.17920392,-0.138927098,-0.292755617
1.666666667,DWpaars,21.6389271,-0.429848693,-0.920220083,0.762723521,6.438101788,0.195323246,0.175206327,-2.517881706,-1.186898212,-0.369784503,-0.36670392,0.061072902,-0.292755617
1,DWrood,18.6389271,-0.429848693,1.079779917,0.762723521,4.438101788,0.195323246,-0.158127006,1.482118294,-0.436898212,0.630215497,0.13329608,-0.338927098,-0.292755617
3,DWrood,11.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,-0.491460339,-0.017881706,-0.186898212,-0.703117836,-0.92920392,0.461072902,-0.292755617
3.333333333,DWrood,13.6389271,0.570151307,-2.920220083,-0.237276479,8.438101788,0.195323246,-0.824793673,1.482118294,-0.686898212,-0.369784503,-0.55420392,0.061072902,-1.292755617
1,DWrood,-12.3610729,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,0.341872994,0.482118294,-1.436898212,0.630215497,0.19579608,-2.538927098,-1.292755617
2.333333333,DWrood,15.6389271,0.570151307,-0.920220083,-0.237276479,-13.56189821,-0.804676754,-1.074793673,0.982118294,-1.186898212,-0.369784503,-0.17920392,-0.138927098,-0.959422283
2,DWroze,12.6389271,0.570151307,-1.920220083,0.762723521,4.438101788,0.195323246,-0.324793673,-2.017881706,0.313101788,-0.036451169,-0.61670392,0.061072902,0.707244383
4,DWroze,18.6389271,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,-0.408127006,-2.017881706,-0.436898212,-0.703117836,-0.99170392,1.061072902,0.040577717
1.333333333,DWroze,-0.361072902,0.570151307,0.079779917,0.762723521,0.438101788,0.195323246,0.508539661,-1.517881706,0.563101788,-0.369784503,0.57079608,1.061072902,0.707244383
3,DWroze,12.6389271,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,-0.324793673,-1.517881706,-0.686898212,0.296882164,-0.05420392,1.061072902,0.707244383
1,DWroze,10.6389271,0.570151307,-0.920220083,-0.237276479,-7.561898212,0.195323246,0.258539661,-2.017881706,-0.186898212,-1.036451169,-0.61670392,-0.138927098,-0.292755617
3.666666667,DWroze,-7.361072902,0.570151307,1.079779917,-0.237276479,-7.561898212,0.195323246,-0.908127006,-2.017881706,-0.686898212,-0.703117836,-0.30420392,0.061072902,0.37391105
4.333333333,DWroze,13.6389271,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,-2.408127006,-2.017881706,-2.186898212,-1.703117836,-2.36670392,0.261072902,-2.292755617
2.333333333,DWroze,1.638927098,0.570151307,-0.920220083,-0.237276479,-1.561898212,0.195323246,-0.658127006,-2.017881706,1.063101788,-1.369784503,-0.61670392,-0.338927098,-0.292755617
2.666666667,DWroze,-4.361072902,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,-0.158127006,-2.017881706,-1.936898212,-0.703117836,-0.86670392,0.061072902,-0.292755617
3,DWroze,5.638927098,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,0.008539661,-1.517881706,-1.186898212,-1.369784503,-0.74170392,-1.538927098,0.040577717
3.666666667,DWwit,6.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.241460339,-2.017881706,-1.436898212,-0.703117836,-0.86670392,1.061072902,-1.292755617
3,DWwit,-3.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.258539661,0.482118294,-0.186898212,-0.369784503,-0.92920392,-0.138927098,-0.959422283
3,DWwit,-11.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.675206327,0.982118294,1.063101788,0.296882164,0.44579608,0.261072902,-0.292755617
2.333333333,DWwit,2.638927098,-0.429848693,-0.920220083,-0.237276479,0.438101788,0.195323246,0.258539661,-1.017881706,-1.436898212,-1.036451169,-0.49170392,0.061072902,-1.292755617
1,DWwit,-10.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-1.324793673,1.482118294,0.313101788,-0.369784503,0.00829608,0.061072902,-0.292755617
2,DWwit,-7.361072902,-0.429848693,2.079779917,0.762723521,8.438101788,0.195323246,-0.241460339,0.482118294,-0.686898212,0.630215497,-0.42920392,0.061072902,0.37391105
1,DWwit,1.638927098,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.091872994,-0.017881706,-0.686898212,1.296882164,0.63329608,0.061072902,0.707244383
3.333333333,DWwit,-11.3610729,-0.429848693,1.079779917,-0.237276479,7.438101788,0.195323246,0.091872994,-0.017881706,-0.186898212,-0.703117836,-0.36670392,-0.738927098,-1.292755617
3,DWwit,1.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.241460339,0.482118294,0.063101788,-0.036451169,-0.17920392,-0.338927098,-2.292755617
1.333333333,DWwit,-4.361072902,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.324793673,-0.517881706,-0.186898212,-0.036451169,-0.49170392,-0.538927098,-0.62608895
2,DWzwart,-8.361072902,0.570151307,1.079779917,0.762723521,6.438101788,0.195323246,0.091872994,0.482118294,0.313101788,-0.369784503,0.38329608,0.061072902,0.040577717
1.333333333,DWzwart,4.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.341872994,-1.517881706,-0.936898212,0.630215497,0.25829608,-0.138927098,-0.292755617
3.333333333,DWzwart,-11.3610729,0.570151307,1.079779917,-0.237276479,6.438101788,0.195323246,0.508539661,-1.517881706,-0.186898212,-0.703117836,-0.30420392,0.061072902,0.37391105
1,DWzwart,27.6389271,0.570151307,0.079779917,-0.237276479,-15.56189821,0.195323246,0.008539661,-0.517881706,-0.186898212,-0.369784503,-0.36670392,-0.538927098,-0.292755617
2.333333333,DWzwart,1.638927098,-0.429848693,1.079779917,-0.237276479,6.438101788,0.195323246,-0.158127006,-0.017881706,-0.436898212,-0.036451169,0.44579608,0.061072902,0.707244383
2.333333333,DWzwart,-11.3610729,-0.429848693,1.079779917,-0.237276479,6.438101788,-0.804676754,0.591872994,-1.017881706,-1.436898212,0.630215497,0.19579608,-0.138927098,-1.292755617
3,DWzwart,-6.361072902,-0.429848693,1.079779917,0.762723521,6.438101788,0.195323246,0.258539661,0.482118294,-0.686898212,-0.036451169,-0.24170392,0.061072902,-1.292755617
1,DWzwart,-9.361072902,-0.429848693,1.079779917,0.762723521,6.438101788,0.195323246,-0.408127006,-0.017881706,-0.186898212,0.296882164,-0.17920392,0.061072902,0.707244383
1,DWzwart,14.6389271,0.570151307,0.079779917,-0.237276479,-11.56189821,0.195323246,-0.324793673,0.482118294,-0.936898212,-0.369784503,-0.92920392,0.061072902,-0.959422283
1,DWzwart,-4.361072902,-0.429848693,-0.920220083,0.762723521,6.438101788,0.195323246,0.008539661,-1.517881706,0.563101788,0.630215497,0.57079608,0.261072902,0.707244383
2,DWzwart,1.638927098,0.570151307,3.079779917,-0.237276479,-7.561898212,0.195323246,-0.408127006,-1.517881706,-1.186898212,-0.036451169,-0.05420392,-0.938927098,0.040577717
2,DWzwart,16.6389271,-0.429848693,1.079779917,0.762723521,6.438101788,0.195323246,0.758539661,0.482118294,0.813101788,0.630215497,0.82079608,0.061072902,0.707244383
3.333333333,ERbrons,-17.3610729,0.570151307,-0.920220083,0.762723521,8.438101788,0.195323246,0.008539661,-1.517881706,-0.936898212,-2.036451169,-1.42920392,0.261072902,-0.959422283
4.666666667,ERbrons,-17.3610729,-0.429848693,2.079779917,-0.237276479,-31.56189821,0.195323246,-1.908127006,-0.517881706,-0.186898212,-1.369784503,-0.30420392,-2.938927098,-1.292755617
3.333333333,ERbrons,-5.361072902,0.570151307,1.079779917,0.762723521,8.438101788,-0.804676754,-0.408127006,-1.517881706,-0.436898212,-2.036451169,-0.86670392,-0.338927098,-1.62608895
4,ERbrons,-16.3610729,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.908127006,-1.517881706,-0.936898212,-1.703117836,-0.36670392,1.061072902,-0.62608895
2.333333333,ERbrons,-14.3610729,0.570151307,-0.920220083,-0.237276479,-31.56189821,0.195323246,-0.658127006,-2.017881706,-1.186898212,0.296882164,0.19579608,-0.938927098,-0.292755617
1.333333333,ERbrons,-17.3610729,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,1.482118294,-1.436898212,-0.703117836,0.38329608,-0.138927098,0.37391105
1.333333333,ERbrons,-15.3610729,-0.429848693,0.079779917,-0.237276479,-19.56189821,0.195323246,0.175206327,-1.517881706,-0.436898212,0.296882164,0.07079608,-0.138927098,-0.292755617
2.333333333,ERbrons,-6.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,1.008539661,-1.517881706,-0.686898212,0.963548831,0.50829608,1.061072902,0.040577717
3.333333333,ERbrons,-13.3610729,-0.429848693,0.079779917,-0.237276479,-19.56189821,-0.804676754,0.008539661,-0.517881706,-0.686898212,0.296882164,0.19579608,-0.738927098,-1.959422283
3.666666667,ERbrons,-15.3610729,-0.429848693,-0.920220083,-0.237276479,-31.56189821,-0.804676754,-0.408127006,-1.517881706,-0.686898212,-0.703117836,-0.17920392,-2.138927098,-0.959422283
3.666666667,ERbrons,-17.3610729,0.570151307,-0.920220083,-0.237276479,-31.56189821,-0.804676754,-0.658127006,0.482118294,-1.186898212,-0.703117836,-0.11670392,-0.738927098,0.040577717
3.666666667,ERbrons,-13.3610729,-0.429848693,1.079779917,-0.237276479,-31.56189821,0.195323246,-0.074793673,-0.017881706,-1.186898212,-0.369784503,-0.05420392,0.061072902,-0.959422283
2,ERbrons,-13.3610729,0.570151307,1.079779917,-0.237276479,-31.56189821,0.195323246,-0.741460339,-1.517881706,-1.436898212,-0.703117836,-0.36670392,0.261072902,-0.959422283
2,ERbrons,-14.3610729,-0.429848693,0.079779917,0.762723521,-30.56189821,0.195323246,-0.074793673,-1.017881706,-0.436898212,-0.703117836,-0.36670392,0.061072902,0.040577717
1.666666667,ERbrons,-15.3610729,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.841872994,0.482118294,0.813101788,0.296882164,0.25829608,-0.338927098,-0.292755617
2.666666667,ERbrons,-17.3610729,-0.429848693,0.079779917,-0.237276479,-31.56189821,-0.804676754,0.091872994,-0.017881706,-1.186898212,-0.036451169,-0.24170392,-0.338927098,-0.292755617
4,ERbrons,-17.3610729,-0.429848693,0.079779917,-0.237276479,-31.56189821,0.195323246,-0.574793673,-0.017881706,-1.436898212,-1.036451169,-0.61670392,0.061072902,-0.292755617
3,ERbruin,-16.3610729,-0.429848693,1.079779917,-0.237276479,-31.56189821,0.195323246,0.258539661,-1.017881706,-0.436898212,0.630215497,0.07079608,0.861072902,-0.292755617
3.333333333,ERbruin,-8.361072902,-0.429848693,0.079779917,-0.237276479,-15.56189821,-0.804676754,0.008539661,-0.017881706,0.563101788,-1.036451169,-0.24170392,0.061072902,-0.292755617
4,ERbruin,-10.3610729,-0.429848693,1.079779917,-0.237276479,-31.56189821,-0.804676754,0.091872994,-2.017881706,-1.436898212,0.630215497,-0.80420392,0.061072902,-2.292755617
1.666666667,ERbruin,-10.3610729,0.570151307,1.079779917,-0.237276479,-31.56189821,-0.804676754,-0.491460339,-1.517881706,-1.686898212,-0.036451169,-0.42920392,0.861072902,-1.62608895
1.333333333,ERgeel,19.6389271,0.570151307,-0.920220083,-0.237276479,-9.561898212,0.195323246,-0.074793673,-1.017881706,0.563101788,-0.703117836,0.00829608,-1.138927098,-0.292755617
1.333333333,ERgeel,-9.361072902,0.570151307,2.079779917,-0.237276479,6.438101788,0.195323246,0.341872994,0.982118294,0.063101788,1.296882164,0.44579608,-0.338927098,1.37391105
1,ERgeel,11.6389271,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.241460339,-1.517881706,-0.436898212,-1.036451169,-0.55420392,0.061072902,0.040577717
1.666666667,ERgeel,-9.361072902,0.570151307,-0.920220083,-0.237276479,6.438101788,0.195323246,0.175206327,0.482118294,-0.686898212,0.296882164,0.38329608,-0.138927098,0.707244383
2.333333333,ERgeel,5.638927098,0.570151307,-0.920220083,-0.237276479,-6.561898212,0.195323246,-0.158127006,-2.517881706,-1.186898212,-1.036451169,-0.99170392,-0.138927098,-0.292755617
2,ERgeel,14.6389271,-0.429848693,2.079779917,-0.237276479,-1.561898212,0.195323246,-0.074793673,-2.517881706,-1.936898212,0.630215497,0.00829608,-0.138927098,0.040577717
2.666666667,ERgeel,9.638927098,0.570151307,2.079779917,0.762723521,-12.56189821,0.195323246,-0.241460339,0.482118294,-0.686898212,0.296882164,-0.67920392,-0.338927098,0.040577717
1,ERgeel,8.638927098,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,0.008539661,1.482118294,0.063101788,1.630215497,1.63329608,-0.538927098,0.707244383
1.666666667,ERgroen,1.638927098,0.570151307,1.079779917,-0.237276479,-7.561898212,0.195323246,0.425206327,0.482118294,1.313101788,0.963548831,0.63329608,0.461072902,0.37391105
2,ERgroen,-11.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,-0.241460339,-0.517881706,0.563101788,-0.036451169,0.07079608,0.261072902,0.707244383
2.333333333,ERgroen,-15.3610729,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.091872994,-1.017881706,0.813101788,0.296882164,0.38329608,-0.338927098,0.707244383
1,ERgroen,-10.3610729,0.570151307,-0.920220083,-0.237276479,8.438101788,-0.804676754,0.175206327,0.482118294,1.063101788,1.296882164,0.57079608,0.661072902,0.707244383
2.666666667,ERgroen,15.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.158127006,-1.517881706,0.563101788,-1.036451169,-0.80420392,0.461072902,-0.62608895
2.333333333,ERgroen,-14.3610729,0.570151307,1.079779917,-0.237276479,0.438101788,-0.804676754,0.425206327,0.982118294,1.313101788,0.630215497,-0.11670392,0.061072902,1.040577717
2.666666667,ERgroen,17.6389271,-0.429848693,1.079779917,-0.237276479,0.438101788,-0.804676754,0.175206327,-1.517881706,0.813101788,-0.036451169,0.00829608,-0.138927098,0.707244383
2.666666667,ERgroen,-6.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.074793673,-1.017881706,0.313101788,-0.036451169,0.07079608,0.061072902,0.37391105
2.333333333,ERgroen,-12.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.158127006,-1.517881706,0.813101788,-0.036451169,0.32079608,0.061072902,0.707244383
2.333333333,ERgroen,3.638927098,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,0.008539661,-0.017881706,-0.936898212,-0.369784503,0.13329608,-1.938927098,0.040577717
1,ERrood ,-11.3610729,-0.429848693,2.079779917,-0.237276479,6.438101788,0.195323246,0.091872994,0.482118294,0.813101788,0.630215497,0.07079608,0.061072902,0.707244383
1.333333333,ERrood ,2.638927098,-0.429848693,1.079779917,-0.237276479,6.438101788,0.195323246,0.341872994,1.482118294,1.063101788,-0.036451169,-0.17920392,0.261072902,-0.959422283
1,ERrood ,21.6389271,-0.429848693,0.079779917,0.762723521,6.438101788,0.195323246,-1.241460339,1.482118294,1.813101788,0.630215497,0.63329608,0.061072902,0.707244383
1,ERrood ,20.6389271,-0.429848693,1.079779917,-0.237276479,6.438101788,0.195323246,-0.241460339,1.482118294,1.063101788,-0.036451169,-0.05420392,-0.338927098,-0.292755617
1.333333333,ERrood ,3.638927098,-0.429848693,-0.920220083,-0.237276479,5.438101788,0.195323246,-0.324793673,1.482118294,-0.186898212,-0.036451169,0.07079608,-0.738927098,-0.62608895
4,EVblauw,-12.3610729,0.570151307,1.079779917,-0.237276479,-16.56189821,-0.804676754,0.591872994,-0.017881706,-0.686898212,-0.036451169,0.63329608,0.061072902,-1.292755617
2.666666667,EVblauw,-0.361072902,-0.429848693,0.079779917,0.762723521,6.438101788,0.195323246,0.591872994,-1.017881706,0.063101788,-0.036451169,-1.36670392,1.061072902,-1.959422283
3,EVblauw,-13.3610729,-0.429848693,1.079779917,-0.237276479,-15.56189821,-0.804676754,-0.491460339,-0.517881706,-1.186898212,0.630215497,-0.11670392,-0.738927098,-0.292755617
4,EVblauw,-12.3610729,-0.429848693,1.079779917,-0.237276479,-31.56189821,0.195323246,0.508539661,-0.017881706,-1.436898212,0.296882164,-0.49170392,0.461072902,-1.62608895
1.333333333,EVbruin,-11.3610729,-0.429848693,-2.920220083,0.762723521,8.438101788,0.195323246,1.258539661,-0.517881706,0.313101788,1.296882164,0.63329608,0.061072902,0.707244383
1.666666667,EVbruin,-7.361072902,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.508539661,0.482118294,0.563101788,0.630215497,0.63329608,0.061072902,0.707244383
4,EVbruin,6.638927098,0.570151307,0.079779917,0.762723521,8.438101788,0.195323246,0.425206327,0.482118294,0.313101788,0.630215497,0.63329608,0.061072902,0.040577717
4.666666667,EVgrijs,-7.361072902,-0.429848693,0.079779917,0.762723521,-29.56189821,0.195323246,0.841872994,-0.017881706,0.563101788,1.630215497,1.25829608,0.261072902,0.707244383
2,EVgrijs,-12.3610729,-0.429848693,0.079779917,-0.237276479,-31.56189821,-0.804676754,0.258539661,1.482118294,1.063101788,0.630215497,-0.05420392,0.261072902,-0.62608895
1,EVgroen,-8.361072902,0.570151307,0.079779917,-0.237276479,-8.561898212,0.195323246,-0.158127006,-2.517881706,0.813101788,0.630215497,0.19579608,0.061072902,-0.292755617
1.666666667,EVgroen,-14.3610729,0.570151307,0.079779917,-0.237276479,8.438101788,-0.804676754,0.258539661,0.482118294,-1.186898212,-0.036451169,-0.24170392,-0.738927098,1.707244383
2.333333333,EVgroen,-1.361072902,0.570151307,2.079779917,-0.237276479,-7.561898212,0.195323246,0.091872994,-0.517881706,-0.186898212,0.296882164,-0.36670392,0.261072902,-0.292755617
1.666666667,EVgroen,7.638927098,0.570151307,0.079779917,-0.237276479,-15.56189821,0.195323246,-0.658127006,-1.517881706,-1.436898212,-0.369784503,-0.17920392,-0.138927098,-0.292755617
1,EVgroen,3.638927098,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.258539661,1.482118294,0.063101788,-1.036451169,0.44579608,1.061072902,-0.292755617
3.333333333,EVgroen,6.638927098,-0.429848693,0.079779917,0.762723521,8.438101788,0.195323246,-0.074793673,-2.017881706,-0.936898212,-1.369784503,-0.24170392,0.061072902,-1.292755617
2,EVgroen,16.6389271,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.091872994,-1.517881706,-0.686898212,-1.703117836,0.00829608,-0.338927098,-0.292755617
1,EVgroen,19.6389271,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.008539661,-1.517881706,-1.436898212,0.296882164,-1.30420392,-0.338927098,-1.292755617
1,EVgroen,10.6389271,-0.429848693,0.079779917,-0.237276479,6.438101788,0.195323246,-0.158127006,0.482118294,0.813101788,-0.369784503,-0.05420392,1.061072902,0.040577717
1.333333333,EVgroen,-12.3610729,0.570151307,1.079779917,-0.237276479,0.438101788,0.195323246,0.425206327,1.482118294,-1.436898212,1.630215497,0.38329608,-0.138927098,0.37391105
5,EVwit,-0.361072902,-0.429848693,1.079779917,0.762723521,4.438101788,-0.804676754,-0.991460339,1.482118294,-0.436898212,-0.369784503,-0.86670392,-1.138927098,-1.62608895
1,EVzwart,-9.361072902,-0.429848693,0.079779917,0.762723521,6.438101788,0.195323246,0.925206327,0.482118294,0.063101788,-0.036451169,0.50829608,0.661072902,0.707244383
1.333333333,EVzwart,-4.361072902,0.570151307,0.079779917,-0.237276479,-7.561898212,0.195323246,0.425206327,-0.017881706,1.813101788,-0.369784503,0.07079608,-0.138927098,-0.292755617
1.333333333,FGblue,-5.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.091872994,-1.517881706,-0.936898212,0.296882164,0.25829608,-0.338927098,0.37391105
